time,EURUSD,GBPUSD,EURAUD
2018-11-01 09:00:00+00:00,1.14086,1.294985,1.582775
2018-11-01 15:00:00+00:00,1.140885,1.30011,1.583295
2018-11-01 21:00:00+00:00,1.139705,1.29905,1.5831
2018-11-02 03:00:00+00:00,1.143035,1.302505,1.5801
2018-11-02 09:00:00+00:00,1.14191,1.298515,1.58369
2018-11-02 15:00:00+00:00,1.13875,1.29693,1.58305
2018-11-04 22:00:00+00:00,1.138365,1.298445,1.58407
2018-11-05 04:00:00+00:00,1.13818,1.3006,1.580735
2018-11-05 10:00:00+00:00,1.139945,1.30181,1.581775
2018-11-05 16:00:00+00:00,1.140665,1.304335,1.582045
2018-11-05 22:00:00+00:00,1.14062,1.30548,1.581895
2018-11-06 04:00:00+00:00,1.1406,1.30581,1.577625
2018-11-06 10:00:00+00:00,1.14165,1.30792,1.579765
2018-11-06 16:00:00+00:00,1.142675,1.309905,1.57714
2018-11-06 22:00:00+00:00,1.146555,1.314055,1.579485
2018-11-07 04:00:00+00:00,1.14915,1.31657,1.57778
2018-11-07 10:00:00+00:00,1.147035,1.3135,1.57528
2018-11-07 16:00:00+00:00,1.142545,1.312845,1.57054
2018-11-07 22:00:00+00:00,1.14291,1.31307,1.5697
2018-11-08 04:00:00+00:00,1.14232,1.31164,1.567245
2018-11-08 10:00:00+00:00,1.1426,1.31283,1.56716
2018-11-08 16:00:00+00:00,1.13631,1.30622,1.56586
2018-11-08 22:00:00+00:00,1.134655,1.304985,1.567265
2018-11-09 04:00:00+00:00,1.13377,1.30082,1.565735
2018-11-09 10:00:00+00:00,1.13528,1.302845,1.566215
2018-11-09 16:00:00+00:00,1.13371,1.297245,1.56859
2018-11-11 22:00:00+00:00,1.13255,1.293815,1.566165
2018-11-12 04:00:00+00:00,1.125685,1.28459,1.564455
2018-11-12 10:00:00+00:00,1.125035,1.28654,1.562065
2018-11-12 16:00:00+00:00,1.12173,1.2851,1.563625
2018-11-12 22:00:00+00:00,1.12453,1.288005,1.55955
2018-11-13 04:00:00+00:00,1.123505,1.28899,1.56167
2018-11-13 10:00:00+00:00,1.12802,1.299685,1.564905
2018-11-13 16:00:00+00:00,1.12907,1.297545,1.56426
2018-11-13 22:00:00+00:00,1.130045,1.30055,1.564035
2018-11-14 04:00:00+00:00,1.126965,1.2967,1.567515
2018-11-14 10:00:00+00:00,1.13082,1.300405,1.566675
2018-11-14 16:00:00+00:00,1.130935,1.298775,1.56356
2018-11-14 22:00:00+00:00,1.133035,1.300435,1.55782
2018-11-15 04:00:00+00:00,1.128585,1.278795,1.553035
2018-11-15 10:00:00+00:00,1.1318,1.278485,1.55925
2018-11-15 16:00:00+00:00,1.132875,1.277345,1.557
2018-11-15 22:00:00+00:00,1.133575,1.279385,1.558955
2018-11-16 04:00:00+00:00,1.133985,1.279445,1.562725
2018-11-16 10:00:00+00:00,1.1395,1.284015,1.55832
2018-11-16 16:00:00+00:00,1.141845,1.283125,1.55745
2018-11-18 22:00:00+00:00,1.140545,1.28359,1.55997
2018-11-19 04:00:00+00:00,1.14277,1.287,1.562735
2018-11-19 10:00:00+00:00,1.14528,1.28638,1.56878
2018-11-19 16:00:00+00:00,1.14526,1.285405,1.570245
2018-11-19 22:00:00+00:00,1.14538,1.28576,1.571685
2018-11-20 04:00:00+00:00,1.1428,1.283495,1.574155
2018-11-20 10:00:00+00:00,1.14096,1.282275,1.57177
2018-11-20 16:00:00+00:00,1.13705,1.27886,1.57613
2018-11-20 22:00:00+00:00,1.13715,1.278515,1.572135
2018-11-21 04:00:00+00:00,1.138415,1.278065,1.571615
2018-11-21 10:00:00+00:00,1.13937,1.27815,1.569045
2018-11-21 16:00:00+00:00,1.138515,1.27766,1.567625
2018-11-21 22:00:00+00:00,1.139475,1.27786,1.57175
2018-11-22 04:00:00+00:00,1.14034,1.27908,1.574075
2018-11-22 10:00:00+00:00,1.140615,1.28729,1.57385
2018-11-22 16:00:00+00:00,1.14013,1.28762,1.57205
2018-11-22 22:00:00+00:00,1.141415,1.288045,1.57358
2018-11-23 04:00:00+00:00,1.13745,1.28492,1.57137
2018-11-23 10:00:00+00:00,1.13433,1.280265,1.56936
2018-11-23 16:00:00+00:00,1.13359,1.281625,1.5673
2018-11-25 22:00:00+00:00,1.133745,1.281195,1.564905
2018-11-26 04:00:00+00:00,1.137445,1.2836,1.563615
2018-11-26 10:00:00+00:00,1.134015,1.282535,1.567505
2018-11-26 16:00:00+00:00,1.132765,1.281,1.568955
2018-11-26 22:00:00+00:00,1.133405,1.281435,1.56864
2018-11-27 04:00:00+00:00,1.130995,1.2751,1.563585
2018-11-27 10:00:00+00:00,1.12903,1.273895,1.563595
2018-11-27 16:00:00+00:00,1.12933,1.27468,1.56302
2018-11-27 22:00:00+00:00,1.129325,1.27412,1.56121
2018-11-28 04:00:00+00:00,1.128095,1.27617,1.559105
2018-11-28 10:00:00+00:00,1.12751,1.275295,1.561225
2018-11-28 16:00:00+00:00,1.13667,1.28225,1.555775
2018-11-28 22:00:00+00:00,1.13777,1.283185,1.55718
2018-11-29 04:00:00+00:00,1.13703,1.27812,1.55282
2018-11-29 10:00:00+00:00,1.13862,1.277635,1.556975
2018-11-29 16:00:00+00:00,1.139295,1.27905,1.556725
2018-11-29 22:00:00+00:00,1.13954,1.278285,1.55703
2018-11-30 04:00:00+00:00,1.13711,1.27632,1.557175
2018-11-30 10:00:00+00:00,1.13236,1.275975,1.55064
2018-11-30 16:00:00+00:00,1.13159,1.274865,1.54884
2018-12-02 22:00:00+00:00,1.13477,1.277345,1.541675
2018-12-03 04:00:00+00:00,1.136575,1.278,1.53954
2018-12-03 10:00:00+00:00,1.1347,1.27379,1.542275
2018-12-03 16:00:00+00:00,1.135435,1.27256,1.54304
2018-12-03 22:00:00+00:00,1.13705,1.27379,1.54288
2018-12-04 04:00:00+00:00,1.141065,1.28096,1.54389
2018-12-04 10:00:00+00:00,1.13505,1.272735,1.54347
2018-12-04 16:00:00+00:00,1.13433,1.27158,1.54563
2018-12-04 22:00:00+00:00,1.132995,1.270465,1.552255
2018-12-05 04:00:00+00:00,1.133725,1.27249,1.555735
2018-12-05 10:00:00+00:00,1.134175,1.273865,1.560485
2018-12-05 16:00:00+00:00,1.134445,1.27349,1.5606
2018-12-05 22:00:00+00:00,1.134275,1.27226,1.570905
2018-12-06 04:00:00+00:00,1.134085,1.274085,1.572885
2018-12-06 10:00:00+00:00,1.138225,1.2783,1.57818
2018-12-06 16:00:00+00:00,1.13768,1.27856,1.57277
2018-12-06 22:00:00+00:00,1.137715,1.27707,1.57225
2018-12-07 04:00:00+00:00,1.136645,1.27572,1.573405
2018-12-07 10:00:00+00:00,1.13906,1.27584,1.578235
2018-12-07 16:00:00+00:00,1.13795,1.272575,1.57902
2018-12-09 22:00:00+00:00,1.143195,1.274995,1.583325
2018-12-10 04:00:00+00:00,1.141255,1.272595,1.58075
2018-12-10 10:00:00+00:00,1.137475,1.253575,1.58324
2018-12-10 16:00:00+00:00,1.135525,1.25602,1.579505
2018-12-10 22:00:00+00:00,1.13656,1.257305,1.576765
2018-12-11 04:00:00+00:00,1.13816,1.261705,1.57982
2018-12-11 10:00:00+00:00,1.13229,1.25262,1.572215
2018-12-11 16:00:00+00:00,1.131795,1.24899,1.571195
2018-12-11 22:00:00+00:00,1.1326,1.250685,1.568625
2018-12-12 04:00:00+00:00,1.13335,1.253525,1.570365
2018-12-12 10:00:00+00:00,1.13655,1.266355,1.572775
2018-12-12 16:00:00+00:00,1.13687,1.26291,1.57457
2018-12-12 22:00:00+00:00,1.13692,1.26196,1.572745
2018-12-13 04:00:00+00:00,1.137725,1.266195,1.57297
2018-12-13 10:00:00+00:00,1.134715,1.261655,1.570185
2018-12-13 16:00:00+00:00,1.135765,1.26551,1.57173
2018-12-13 22:00:00+00:00,1.13604,1.262935,1.57933
2018-12-14 04:00:00+00:00,1.12928,1.2584,1.57722
2018-12-14 10:00:00+00:00,1.129735,1.256055,1.575315
2018-12-14 16:00:00+00:00,1.13052,1.258685,1.5755
2018-12-16 22:00:00+00:00,1.13103,1.25806,1.57532
2018-12-17 04:00:00+00:00,1.132935,1.26003,1.57761
2018-12-17 10:00:00+00:00,1.133615,1.26088,1.578625
2018-12-17 16:00:00+00:00,1.134755,1.26141,1.58101
2018-12-17 22:00:00+00:00,1.13546,1.262945,1.579295
2018-12-18 04:00:00+00:00,1.13763,1.26507,1.581225
2018-12-18 10:00:00+00:00,1.13647,1.263105,1.58465
2018-12-18 16:00:00+00:00,1.136295,1.26403,1.58212
2018-12-18 22:00:00+00:00,1.13853,1.26738,1.582485
2018-12-19 04:00:00+00:00,1.138915,1.265395,1.58234
2018-12-19 10:00:00+00:00,1.14212,1.26428,1.5915
2018-12-19 16:00:00+00:00,1.137715,1.26119,1.600435
2018-12-19 22:00:00+00:00,1.138175,1.262125,1.601755
2018-12-20 04:00:00+00:00,1.147825,1.26864,1.607715
2018-12-20 10:00:00+00:00,1.141625,1.263515,1.605665
2018-12-20 16:00:00+00:00,1.144565,1.26565,1.60978
2018-12-20 22:00:00+00:00,1.144915,1.265585,1.60931
2018-12-21 04:00:00+00:00,1.142815,1.26652,1.614295
2018-12-21 10:00:00+00:00,1.14152,1.267555,1.612225
2018-12-21 16:00:00+00:00,1.13718,1.264065,1.61654
2018-12-23 22:00:00+00:00,1.13897,1.267185,1.612745
2018-12-24 04:00:00+00:00,1.139505,1.26495,1.61412
2018-12-24 10:00:00+00:00,1.14136,1.271765,1.61934
2018-12-24 16:00:00+00:00,1.14067,1.27143,1.61826
2018-12-25 22:00:00+00:00,1.14145,1.27069,1.620995
2018-12-26 04:00:00+00:00,1.13844,1.26902,1.613925
2018-12-26 10:00:00+00:00,1.14066,1.267445,1.617145
2018-12-26 16:00:00+00:00,1.135225,1.26342,1.60618
2018-12-26 22:00:00+00:00,1.13813,1.26572,1.61229
2018-12-27 04:00:00+00:00,1.13939,1.262775,1.61961
2018-12-27 10:00:00+00:00,1.14003,1.26381,1.622625
2018-12-27 16:00:00+00:00,1.143055,1.26457,1.62592
2018-12-27 22:00:00+00:00,1.1456,1.26656,1.625145
2018-12-28 04:00:00+00:00,1.1443,1.26443,1.62447
2018-12-28 10:00:00+00:00,1.143705,1.26879,1.625065
2018-12-28 16:00:00+00:00,1.14448,1.269985,1.62552
2018-12-30 22:00:00+00:00,1.143845,1.26898,1.619785
2018-12-31 04:00:00+00:00,1.143635,1.27377,1.619675
2018-12-31 10:00:00+00:00,1.143405,1.273835,1.62414
2018-12-31 16:00:00+00:00,1.14649,1.27583,1.62609
2019-01-01 22:00:00+00:00,1.14457,1.273045,1.632595
2019-01-02 04:00:00+00:00,1.14341,1.268885,1.629865
2019-01-02 10:00:00+00:00,1.13538,1.25999,1.622245
2019-01-02 16:00:00+00:00,1.13447,1.26108,1.623985
2019-01-02 22:00:00+00:00,1.136505,1.254985,1.639115
2019-01-03 04:00:00+00:00,1.137585,1.25814,1.633825
2019-01-03 10:00:00+00:00,1.13931,1.26012,1.62837
2019-01-03 16:00:00+00:00,1.139415,1.26346,1.62663
2019-01-03 22:00:00+00:00,1.139835,1.264195,1.62144
2019-01-04 04:00:00+00:00,1.140315,1.26712,1.618145
2019-01-04 10:00:00+00:00,1.14104,1.27228,1.605975
2019-01-04 16:00:00+00:00,1.13951,1.272285,1.60137
2019-01-06 22:00:00+00:00,1.14226,1.274825,1.60092
2019-01-07 04:00:00+00:00,1.144115,1.27502,1.60499
2019-01-07 10:00:00+00:00,1.14638,1.27722,1.6062
2019-01-07 16:00:00+00:00,1.147475,1.27765,1.6054
2019-01-07 22:00:00+00:00,1.14388,1.275785,1.604775
2019-01-08 04:00:00+00:00,1.14521,1.27668,1.606315
2019-01-08 10:00:00+00:00,1.144155,1.273115,1.605115
2019-01-08 16:00:00+00:00,1.14417,1.27142,1.60237
2019-01-08 22:00:00+00:00,1.145425,1.273535,1.59935
2019-01-09 04:00:00+00:00,1.146065,1.275275,1.601115
2019-01-09 10:00:00+00:00,1.151035,1.274305,1.60625
2019-01-09 16:00:00+00:00,1.15426,1.27908,1.60972
2019-01-09 22:00:00+00:00,1.156935,1.279775,1.60981
2019-01-10 04:00:00+00:00,1.152455,1.27634,1.604435
2019-01-10 10:00:00+00:00,1.15226,1.27785,1.602245
2019-01-10 16:00:00+00:00,1.150025,1.27521,1.60041
2019-01-10 22:00:00+00:00,1.152475,1.276015,1.599615
2019-01-11 04:00:00+00:00,1.151995,1.275275,1.59594
2019-01-11 10:00:00+00:00,1.147775,1.282245,1.59399
2019-01-11 16:00:00+00:00,1.14687,1.284275,1.58955
2019-01-13 22:00:00+00:00,1.14685,1.284395,1.595545
2019-01-14 04:00:00+00:00,1.146245,1.28345,1.594975
2019-01-14 10:00:00+00:00,1.14673,1.291115,1.59155
2019-01-14 16:00:00+00:00,1.146835,1.2868,1.59365
2019-01-14 22:00:00+00:00,1.14852,1.289995,1.59235
2019-01-15 04:00:00+00:00,1.143365,1.286735,1.58802
2019-01-15 10:00:00+00:00,1.143915,1.280905,1.58805
2019-01-15 16:00:00+00:00,1.141295,1.28622,1.584565
2019-01-15 22:00:00+00:00,1.140305,1.285015,1.58423
2019-01-16 04:00:00+00:00,1.141045,1.287585,1.587705
2019-01-16 10:00:00+00:00,1.13943,1.28602,1.586785
2019-01-16 16:00:00+00:00,1.13914,1.28783,1.58922
2019-01-16 22:00:00+00:00,1.13885,1.287315,1.58919
2019-01-17 04:00:00+00:00,1.1394,1.287975,1.590495
2019-01-17 10:00:00+00:00,1.138055,1.29079,1.58971
2019-01-17 16:00:00+00:00,1.13892,1.29845,1.58338
2019-01-17 22:00:00+00:00,1.139395,1.297195,1.58454
2019-01-18 04:00:00+00:00,1.139805,1.29385,1.586635
2019-01-18 10:00:00+00:00,1.136705,1.290615,1.582245
2019-01-18 16:00:00+00:00,1.136205,1.287105,1.58601
2019-01-20 22:00:00+00:00,1.13751,1.28609,1.587365
2019-01-21 04:00:00+00:00,1.13714,1.283585,1.58926
2019-01-21 10:00:00+00:00,1.13632,1.289425,1.58833
2019-01-21 16:00:00+00:00,1.136585,1.28939,1.587825
2019-01-21 22:00:00+00:00,1.136235,1.28787,1.59182
2019-01-22 04:00:00+00:00,1.136045,1.29149,1.594525
2019-01-22 10:00:00+00:00,1.135645,1.29564,1.59117
2019-01-22 16:00:00+00:00,1.13596,1.29545,1.59479
2019-01-22 22:00:00+00:00,1.1364,1.29504,1.592535
2019-01-23 04:00:00+00:00,1.135595,1.298565,1.58986
2019-01-23 10:00:00+00:00,1.13789,1.30668,1.595515
2019-01-23 16:00:00+00:00,1.13807,1.30699,1.59375
2019-01-23 22:00:00+00:00,1.13882,1.307565,1.599225
2019-01-24 04:00:00+00:00,1.13469,1.304645,1.59874
2019-01-24 10:00:00+00:00,1.1354,1.304225,1.59843
2019-01-24 16:00:00+00:00,1.1305,1.30627,1.59433
2019-01-24 22:00:00+00:00,1.1321,1.31178,1.592705
2019-01-25 04:00:00+00:00,1.133025,1.30844,1.596095
2019-01-25 10:00:00+00:00,1.139715,1.316595,1.59064
2019-01-25 16:00:00+00:00,1.14057,1.319555,1.58867
2019-01-27 22:00:00+00:00,1.141965,1.320055,1.585765
2019-01-28 04:00:00+00:00,1.140845,1.31585,1.588165
2019-01-28 10:00:00+00:00,1.14364,1.31553,1.595625
2019-01-28 16:00:00+00:00,1.14262,1.31572,1.594745
2019-01-28 22:00:00+00:00,1.142985,1.314945,1.595365
2019-01-29 04:00:00+00:00,1.144155,1.31673,1.596475
2019-01-29 10:00:00+00:00,1.141605,1.31478,1.59673
2019-01-29 16:00:00+00:00,1.14328,1.30659,1.59766
2019-01-29 22:00:00+00:00,1.143685,1.308425,1.59012
2019-01-30 04:00:00+00:00,1.143075,1.31092,1.586965
2019-01-30 10:00:00+00:00,1.14249,1.30723,1.588615
2019-01-30 16:00:00+00:00,1.148,1.31154,1.583925
2019-01-30 22:00:00+00:00,1.150185,1.313225,1.58273
2019-01-31 04:00:00+00:00,1.148435,1.31181,1.5795
2019-01-31 10:00:00+00:00,1.147525,1.31528,1.57405
2019-01-31 16:00:00+00:00,1.144735,1.31092,1.57359
2019-01-31 22:00:00+00:00,1.14421,1.30938,1.580305
2019-02-01 04:00:00+00:00,1.146665,1.304605,1.58016
2019-02-01 10:00:00+00:00,1.146865,1.309405,1.58013
2019-02-01 16:00:00+00:00,1.145615,1.307975,1.58044
2019-02-03 22:00:00+00:00,1.14485,1.30774,1.583105
2019-02-04 04:00:00+00:00,1.144535,1.30635,1.58333
2019-02-04 10:00:00+00:00,1.14286,1.30838,1.58308
2019-02-04 16:00:00+00:00,1.14376,1.30367,1.582695
2019-02-04 22:00:00+00:00,1.143305,1.3038,1.57655
2019-02-05 04:00:00+00:00,1.14196,1.30173,1.57667
2019-02-05 10:00:00+00:00,1.140675,1.293925,1.576635
2019-02-05 16:00:00+00:00,1.14042,1.29506,1.576365
2019-02-05 22:00:00+00:00,1.13984,1.29527,1.592345
2019-02-06 04:00:00+00:00,1.13886,1.296485,1.596015
2019-02-06 10:00:00+00:00,1.13772,1.29628,1.594895
2019-02-06 16:00:00+00:00,1.136175,1.29307,1.598985
2019-02-06 22:00:00+00:00,1.13598,1.293,1.59859
2019-02-07 04:00:00+00:00,1.13451,1.290755,1.59791
2019-02-07 10:00:00+00:00,1.13562,1.29739,1.597625
2019-02-07 16:00:00+00:00,1.133935,1.29517,1.596655
2019-02-07 22:00:00+00:00,1.134025,1.29473,1.60284
2019-02-08 04:00:00+00:00,1.132585,1.2932,1.600275
2019-02-08 10:00:00+00:00,1.132835,1.29454,1.597635
2019-02-08 16:00:00+00:00,1.13224,1.294235,1.5974
2019-02-10 22:00:00+00:00,1.132035,1.2928,1.59609
2019-02-11 04:00:00+00:00,1.13025,1.29,1.59577
2019-02-11 10:00:00+00:00,1.127615,1.286625,1.59588
2019-02-11 16:00:00+00:00,1.12756,1.28607,1.5967
2019-02-11 22:00:00+00:00,1.12805,1.286555,1.593875
2019-02-12 04:00:00+00:00,1.12745,1.284755,1.59246
2019-02-12 10:00:00+00:00,1.129885,1.28832,1.593795
2019-02-12 16:00:00+00:00,1.132595,1.28938,1.596265
2019-02-12 22:00:00+00:00,1.13404,1.29049,1.59035
2019-02-13 04:00:00+00:00,1.13207,1.288605,1.59077
2019-02-13 10:00:00+00:00,1.12865,1.288045,1.586785
2019-02-13 16:00:00+00:00,1.12607,1.28459,1.58842
2019-02-13 22:00:00+00:00,1.128195,1.286695,1.584755
2019-02-14 04:00:00+00:00,1.126655,1.283375,1.586305
2019-02-14 10:00:00+00:00,1.127635,1.277765,1.589195
2019-02-14 16:00:00+00:00,1.12954,1.28008,1.58976
2019-02-14 22:00:00+00:00,1.128655,1.279675,1.59175
2019-02-15 04:00:00+00:00,1.128335,1.28121,1.58913
2019-02-15 10:00:00+00:00,1.126335,1.28463,1.58211
2019-02-15 16:00:00+00:00,1.12946,1.288915,1.58193
2019-02-17 22:00:00+00:00,1.131735,1.291465,1.581835
2019-02-18 04:00:00+00:00,1.13155,1.291375,1.58225
2019-02-18 10:00:00+00:00,1.13068,1.29273,1.58443
2019-02-18 16:00:00+00:00,1.131065,1.29244,1.58634
2019-02-18 22:00:00+00:00,1.12954,1.290015,1.588775
2019-02-19 04:00:00+00:00,1.13036,1.292035,1.590045
2019-02-19 10:00:00+00:00,1.1334,1.30307,1.58698
2019-02-19 16:00:00+00:00,1.13406,1.30634,1.58278
2019-02-19 22:00:00+00:00,1.1345,1.30608,1.583755
2019-02-20 04:00:00+00:00,1.13469,1.30395,1.586225
2019-02-20 10:00:00+00:00,1.134905,1.30639,1.5837
2019-02-20 16:00:00+00:00,1.133705,1.30501,1.58251
2019-02-20 22:00:00+00:00,1.13481,1.3051,1.583855
2019-02-21 04:00:00+00:00,1.132735,1.30669,1.59501
2019-02-21 10:00:00+00:00,1.134735,1.30696,1.600355
2019-02-21 16:00:00+00:00,1.13343,1.30395,1.59857
2019-02-21 22:00:00+00:00,1.133885,1.30364,1.598305
2019-02-22 04:00:00+00:00,1.13399,1.30192,1.59584
2019-02-22 10:00:00+00:00,1.133965,1.30581,1.589335
2019-02-22 16:00:00+00:00,1.13342,1.305615,1.58994
2019-02-24 22:00:00+00:00,1.13437,1.30696,1.58788
2019-02-25 04:00:00+00:00,1.13494,1.30818,1.58423
2019-02-25 10:00:00+00:00,1.134665,1.30672,1.581895
2019-02-25 16:00:00+00:00,1.135735,1.30963,1.584285
2019-02-25 22:00:00+00:00,1.136225,1.313805,1.586805
2019-02-26 04:00:00+00:00,1.136725,1.318205,1.58887
2019-02-26 10:00:00+00:00,1.13589,1.3241,1.583255
2019-02-26 16:00:00+00:00,1.13892,1.32521,1.58455
2019-02-26 22:00:00+00:00,1.13796,1.324485,1.584295
2019-02-27 04:00:00+00:00,1.1395,1.328185,1.58987
2019-02-27 10:00:00+00:00,1.13814,1.333535,1.593505
2019-02-27 16:00:00+00:00,1.13695,1.33095,1.59218
2019-02-27 22:00:00+00:00,1.137765,1.329905,1.59212
2019-02-28 04:00:00+00:00,1.139105,1.330145,1.595515
2019-02-28 10:00:00+00:00,1.13869,1.32991,1.600365
2019-02-28 16:00:00+00:00,1.13706,1.32622,1.60284
2019-02-28 22:00:00+00:00,1.136925,1.325735,1.60275
2019-03-01 04:00:00+00:00,1.136015,1.324345,1.60039
2019-03-01 10:00:00+00:00,1.13865,1.32427,1.605015
2019-03-01 16:00:00+00:00,1.136485,1.320515,1.60511
2019-03-03 22:00:00+00:00,1.136665,1.324105,1.600845
2019-03-04 04:00:00+00:00,1.13429,1.324305,1.601475
2019-03-04 10:00:00+00:00,1.13229,1.317345,1.59822
2019-03-04 16:00:00+00:00,1.133975,1.31806,1.59886
2019-03-04 22:00:00+00:00,1.13276,1.315235,1.601365
2019-03-05 04:00:00+00:00,1.132715,1.318685,1.59858
2019-03-05 10:00:00+00:00,1.13065,1.31133,1.59905
2019-03-05 16:00:00+00:00,1.130775,1.31781,1.5961
2019-03-05 22:00:00+00:00,1.129305,1.313095,1.605875
2019-03-06 04:00:00+00:00,1.130115,1.314745,1.607285
2019-03-06 10:00:00+00:00,1.131735,1.31498,1.61065
2019-03-06 16:00:00+00:00,1.130655,1.317075,1.60779
2019-03-06 22:00:00+00:00,1.13046,1.318005,1.605515
2019-03-07 04:00:00+00:00,1.130955,1.31652,1.60529
2019-03-07 10:00:00+00:00,1.12319,1.311815,1.59738
2019-03-07 16:00:00+00:00,1.1194,1.30842,1.59558
2019-03-07 22:00:00+00:00,1.11968,1.30945,1.59657
2019-03-08 04:00:00+00:00,1.121295,1.30879,1.59624
2019-03-08 10:00:00+00:00,1.12361,1.300485,1.59601
2019-03-08 16:00:00+00:00,1.12347,1.301575,1.5945
2019-03-10 21:00:00+00:00,1.123205,1.29698,1.596855
2019-03-11 03:00:00+00:00,1.124635,1.29994,1.59547
2019-03-11 09:00:00+00:00,1.124205,1.30805,1.59281
2019-03-11 15:00:00+00:00,1.124495,1.3151,1.59042
2019-03-11 21:00:00+00:00,1.12633,1.322,1.592535
2019-03-12 03:00:00+00:00,1.128255,1.32223,1.59492
2019-03-12 09:00:00+00:00,1.12715,1.31244,1.59068
2019-03-12 15:00:00+00:00,1.12874,1.30764,1.59403
2019-03-12 21:00:00+00:00,1.128445,1.30893,1.59938
2019-03-13 03:00:00+00:00,1.129425,1.315185,1.59927
2019-03-13 09:00:00+00:00,1.13054,1.318165,1.59939
2019-03-13 15:00:00+00:00,1.132785,1.33383,1.59664
2019-03-13 21:00:00+00:00,1.1327,1.32619,1.60184
2019-03-14 03:00:00+00:00,1.13265,1.330705,1.60275
2019-03-14 09:00:00+00:00,1.130035,1.3248,1.602415
2019-03-14 15:00:00+00:00,1.130435,1.32414,1.60022
2019-03-14 21:00:00+00:00,1.132245,1.325295,1.596875
2019-03-15 03:00:00+00:00,1.132355,1.32455,1.59804
2019-03-15 09:00:00+00:00,1.13356,1.32733,1.59934
2019-03-15 15:00:00+00:00,1.132495,1.329175,1.5984
2019-03-17 21:00:00+00:00,1.133265,1.32945,1.594605
2019-03-18 03:00:00+00:00,1.134475,1.32627,1.596185
2019-03-18 09:00:00+00:00,1.13447,1.32397,1.597445
2019-03-18 15:00:00+00:00,1.13394,1.32543,1.59617
2019-03-18 21:00:00+00:00,1.134265,1.327385,1.596505
2019-03-19 03:00:00+00:00,1.135455,1.32624,1.599655
2019-03-19 09:00:00+00:00,1.135015,1.32633,1.59842
2019-03-19 15:00:00+00:00,1.13507,1.32656,1.60136
2019-03-19 21:00:00+00:00,1.134755,1.325835,1.604395
2019-03-20 03:00:00+00:00,1.134305,1.32203,1.601095
2019-03-20 09:00:00+00:00,1.13572,1.31917,1.601025
2019-03-20 15:00:00+00:00,1.141275,1.31937,1.60365
2019-03-20 21:00:00+00:00,1.142795,1.322105,1.596245
2019-03-21 03:00:00+00:00,1.139865,1.316185,1.596895
2019-03-21 09:00:00+00:00,1.13714,1.311125,1.59728
2019-03-21 15:00:00+00:00,1.137535,1.31087,1.59941
2019-03-21 21:00:00+00:00,1.1374,1.31401,1.60178
2019-03-22 03:00:00+00:00,1.130335,1.310625,1.593195
2019-03-22 09:00:00+00:00,1.127885,1.31848,1.59151
2019-03-22 15:00:00+00:00,1.130135,1.320975,1.59602
2019-03-24 21:00:00+00:00,1.129625,1.319555,1.595935
2019-03-25 03:00:00+00:00,1.130865,1.321155,1.59515
2019-03-25 09:00:00+00:00,1.132155,1.320535,1.59372
2019-03-25 15:00:00+00:00,1.13128,1.31984,1.590545
2019-03-25 21:00:00+00:00,1.131685,1.319395,1.589315
2019-03-26 03:00:00+00:00,1.13068,1.31876,1.586875
2019-03-26 09:00:00+00:00,1.129755,1.323305,1.58249
2019-03-26 15:00:00+00:00,1.126565,1.32048,1.579
2019-03-26 21:00:00+00:00,1.125705,1.318905,1.58358
2019-03-27 03:00:00+00:00,1.127575,1.31956,1.58729
2019-03-27 09:00:00+00:00,1.125215,1.319835,1.589375
2019-03-27 15:00:00+00:00,1.124405,1.319255,1.58706
2019-03-27 21:00:00+00:00,1.12553,1.318635,1.587025
2019-03-28 03:00:00+00:00,1.125225,1.31509,1.58702
2019-03-28 09:00:00+00:00,1.123415,1.309345,1.586075
2019-03-28 15:00:00+00:00,1.122405,1.304245,1.586285
2019-03-28 21:00:00+00:00,1.12305,1.307135,1.58415
2019-03-29 03:00:00+00:00,1.12301,1.30236,1.584465
2019-03-29 09:00:00+00:00,1.122775,1.3,1.583975
2019-03-29 15:00:00+00:00,1.12178,1.303265,1.58068
2019-03-31 21:00:00+00:00,1.123175,1.303165,1.576285
2019-04-01 03:00:00+00:00,1.124635,1.308945,1.57806
2019-04-01 09:00:00+00:00,1.12204,1.31404,1.57562
2019-04-01 15:00:00+00:00,1.121275,1.31041,1.5764
2019-04-01 21:00:00+00:00,1.120255,1.30695,1.57617
2019-04-02 03:00:00+00:00,1.119805,1.30425,1.5843
2019-04-02 09:00:00+00:00,1.119135,1.303175,1.584145
2019-04-02 15:00:00+00:00,1.120445,1.31329,1.584505
2019-04-02 21:00:00+00:00,1.12208,1.314095,1.58092
2019-04-03 03:00:00+00:00,1.12432,1.317225,1.579345
2019-04-03 09:00:00+00:00,1.12297,1.31595,1.57753
2019-04-03 15:00:00+00:00,1.1233,1.31571,1.57931
2019-04-03 21:00:00+00:00,1.123815,1.3176,1.579175
2019-04-04 03:00:00+00:00,1.12317,1.316325,1.58006
2019-04-04 09:00:00+00:00,1.121635,1.308275,1.577245
2019-04-04 15:00:00+00:00,1.122055,1.30751,1.57742
2019-04-04 21:00:00+00:00,1.12241,1.30797,1.57568
2019-04-05 03:00:00+00:00,1.12301,1.308175,1.5762
2019-04-05 09:00:00+00:00,1.12241,1.30111,1.58018
